thesis_id,domain,claim,key_strata,registry_complete,priority,atlas_status,testability,testability_reason,decision_status,evidence_level,source_artifact,domain_artifact_family,strata_reviewed,review_status,evidence_summary,power_summary,leakage_risk,implementation_path,next_action
WCT-IX-002,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-003,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-004,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-005,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-006,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-007,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-008,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-009,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-010,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-011,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-012,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-013,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-014,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-015,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-016,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-017,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-018,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-019,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-IX-020,IX,"Atlas v1 summary declares 20 IX interaction theses, but this thesis detail is missing from the markdown body.",interaction gap,false,3,E0_candidate,registry_missing_detail,"Official atlas count includes this thesis, but markdown detail is missing.",REJECTED,E0_registry_gap,reports/onda2e/domain_thesis_evidence.csv,ix,interaction gap,REJECTED_BY_DOMAIN_EVIDENCE,Removed from active EDA because the adopted atlas lacks a testable thesis definition.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,rejection_register,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-001,GAP,No documented cooling mechanism taxonomy; the classifier cannot be repaired without first distinguishing the 4+ physical types of cooling the rule captures,Structural missing artifact,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Structural missing artifact,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-002,GAP,No monthly wind rose for NZWN; all wind sector theses are implicitly averaged across months,Missing prior,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing prior,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-003,GAP,No Tmax hour distribution table by month × regime; prerequisite for all TIMING and SPIKE theses,Missing artifact,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing artifact,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-004,GAP,"No systematic catalog of ""clear sky, below-average Tmax"" events; CL-019 is hypothesized but not enumerated",Missing event catalog,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing event catalog,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-005,GAP,No regime transition probability matrix (Markov); fundamental for D-1 regime → D-0 prediction,Missing structural analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing structural analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-006,GAP,No post-frontal recovery time study; hours from frontal passage to Tmax by month is the core late-spike variable for southerly days,Missing study,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing study,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-007,GAP,No METAR reporting gap audit by hour of day; missing obs are not random and affect morning feature quality systematically,Data quality gap,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Data quality gap,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-008,GAP,No month-calibrated foehn score threshold; the fixed 60 is untested against data-derived optima,Uncalibrated threshold,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Uncalibrated threshold,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-009,GAP,No clear-sky radiation proxy (DOY + latitude + cloud attenuation); cloud cover is a poor substitute for actual solar input,Missing proxy,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing proxy,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-010,GAP,No multi-day heat event (3+ day above-normal) characterization; clustering pattern and Tmax distribution for heatwave-like sequences is absent,Missing event type,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing event type,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-011,GAP,No Tmin-Tmax correlation analysis by month and regime; the H6 validated feature masks sub-group structure (high Tmin+high Tmax on maritime days vs low Tmin+high Tmax on foehn days),Missing stratification,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing stratification,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-012,GAP,No catalog of intraday temperature reversals (≥2 C mid-day drop then recovery); primary source of double-peak days and a late-spike mechanism,Missing event type,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing event type,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-013,GAP,H8 (wind_dir_change_S_to_N) was rejected as coded; whether wind rotation ORDER (S→SW→W→NW vs NW→W→S) matters has never been tested with proper circular directional algebra,Rejected-but-untested reformulation,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Rejected-but-untested reformulation,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-015,GAP,Cloud base HEIGHT trend during morning (rising vs falling) was proposed in WCT-CLOUD-013 but not in any current feature; it is absent from the H1–H23 catalog,Missing feature concept,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing feature concept,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-016,GAP,No regime-conditional remaining warming distribution (P10/P50/P90 by regime × month × CP); the fundamental distribution of the forecast target is not documented,Missing distributional artifact,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing distributional artifact,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-017,GAP,"No Tmax anomaly (Tmax minus DOY climatology) distribution analysis by month; normality, variance, and tail behavior of anomalies are undocumented",Missing distributional analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing distributional analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-018,GAP,No fog occurrence pattern analysis; fog presence changes the warming trajectory fundamentally and has not been analyzed separately from low cloud,Missing phenomenon,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing phenomenon,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-019,GAP,H3 (regime_label) was tested only pooled across regimes; per-regime performance of the label itself has not been evaluated (circular but meaningful for segment power analysis),Missing segment analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing segment analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-020,GAP,No sensitivity analysis of the −2 C/h cooling threshold; what does the southerly_disrupted population look like at −1.5 and −2.5 C/h? How does it interact with the time of day of cooling?,Threshold sensitivity,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Threshold sensitivity,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-021,GAP,H21 (pre-frontal warming window) was rejected without root-cause analysis; whether the window was wrongly coded or the physical phenomenon is absent in Wellington data has not been determined,Rejected feature root cause,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Rejected feature root cause,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-022,GAP,"No analysis of precipitation type (frontal vs convective); these types have different duration, intensity, and post-event clearing characteristics",Missing phenomenon split,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing phenomenon split,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-023,GAP,No wind direction uncertainty quantification; days where direction alternates between two sectors in adjacent obs should be flagged for regime reliability analysis,Measurement uncertainty,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Measurement uncertainty,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-026,GAP,No observation count effect study; features from windows with 2–4 obs vs 8–10 obs have different noise levels; this heteroskedasticity affects weighting and reliability,Data quality gap,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Data quality gap,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-027,GAP,"No study of ""near-miss southerlies"" (brief southerly surge → recovery); these days (currently southerly_disrupted) may have high Tmax via rapid recovery and are the most under-predicted group",Missing sub-type,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing sub-type,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-028,GAP,No analysis of which Onda 4 gates fail by month; the R2 block on calm_radiative and standard_nw may be driven by specific months with sparse data rather than universal regime weakness,Month-disaggregated gate analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Month-disaggregated gate analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-029,GAP,D-1 REGIME (not D-1 Tmax) × D-0 regime interaction is untested; H5 (D-1 Tmax) was rejected but the regime-sequence effect may carry signal missed by the scalar temperature,Missing interaction,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing interaction,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
